DATE,POPULATION,GROUP,SUBGROUP,POP_DENOMINATOR,COUNT_PARTIALLY_CUMULATIVE,COUNT_FULLY_CUMULATIVE,COUNT_1PLUS_CUMULATIVE,COUNT_ADDITIONAL_CUMULATIVE,PERC_PARTIALLY,PERC_FULLY,PERC_1PLUS,PERC_ADDITIONAL
2022-07-14,Children (13-17),Borough,Staten Island,29866,1947,20894,22841,5975,6.52,69.96,76.48,20.01
2022-07-14,Children (13-17),Race/ethnicity,Asian/NHPI,54811.75,3060,64645,67705,34648,5.58,117.94,123.52,63.21
2022-07-14,Children (13-17),Race/ethnicity,Black,104094.26,8421,66219,74640,14364,8.09,63.61,71.7,13.8
2022-07-14,Children (13-17),Race/ethnicity,Hispanic/Latino,155999.08,20252,126561,146813,29817,12.98,81.13,94.11,19.11
2022-07-14,Children (13-17),Race/ethnicity,Native American/Alaska Native,1562.2,108,1715,1823,676,6.91,109.78,116.69,43.27
2022-07-14,Children (13-17),Race/ethnicity,Other,NA,3589,18119,21708,3163,NA,NA,NA,NA
2022-07-14,Children (13-17),Race/ethnicity,Multiracial,9790.69,21,119,140,61,0.21,1.22,1.43,0.62
2022-07-14,Children (13-17),Race/ethnicity,Unknown,NA,3061,16775,19836,3889,NA,NA,NA,NA
2022-07-14,Children (13-17),Race/ethnicity,White,106587.51,4381,57122,61503,27444,4.11,53.59,57.7,25.75
2022-07-14,Children (13-17),Sex,Female,212834.37,20816,175600,196416,59483,9.78,82.51,92.29,27.95
2022-07-14,Children (13-17),Sex,Male,220011.1,21636,173888,195524,53946,9.83,79.04,88.87,24.52
2022-07-14,Children (13-17),Sex,Other,NA,24,150,174,61,NA,NA,NA,NA
2022-07-14,Children (13-17),Sex,Prefer not to answer,NA,275,846,1121,267,NA,NA,NA,NA
2022-07-14,Children (13-17),Sex,Unknown,NA,142,791,933,305,NA,NA,NA,NA
2022-07-14,Adults (18+),Age,'18-24,704670.82,124970,625247,750217,247149,17.73,88.73,106.46,35.07
2022-07-14,Adults (18+),Age,'25-34,1483699,182349,1237268,1419617,534236,12.29,83.39,95.68,36.01
2022-07-14,Adults (18+),Age,'35-44,1136906,113244,1058169,1171413,494019,9.96,93.07,103.04,43.45
2022-07-14,Adults (18+),Age,'45-54,1028087,81267,948545,1029812,508037,7.9,92.26,100.17,49.42
2022-07-14,Adults (18+),Age,'55-64,998927,68917,931267,1000184,572872,6.9,93.23,100.13,57.35
2022-07-14,Adults (18+),Age,'65-74,718795,44617,651129,695746,458939,6.21,90.59,96.79,63.85
2022-07-14,Adults (18+),Age,'75-84,382672,21187,306491,327678,221426,5.54,80.09,85.63,57.86
2022-07-14,Adults (18+),Age,'85+,178938,8744,114907,123651,76485,4.89,64.22,69.1,42.74
2022-07-14,Adults (18+),Borough,Citywide,6632694.82,645295,5873023,6518318,3113163,9.73,88.55,98.28,46.94
2022-07-14,Adults (18+),Borough,Bronx,1071186.57,98421,928386,1026807,410839,9.19,86.67,95.86,38.35
2022-07-14,Adults (18+),Borough,Brooklyn,1984839.78,170035,1654509,1824544,850390,8.57,83.36,91.92,42.84
2022-07-14,Adults (18+),Borough,Manhattan,1397448.24,190787,1246675,1437462,765679,13.65,89.21,102.86,54.79
2022-07-14,Adults (18+),Borough,Queens,1806052.17,161464,1721832,1883296,927866,8.94,95.34,104.28,51.38
2022-07-14,Adults (18+),Borough,Staten Island,373168.06,24588,321621,346209,158389,6.59,86.19,92.78,42.44
2022-07-14,Adults (18+),Race/ethnicity,Asian/NHPI,1017642.02,101546,1045859,1147405,711030,9.98,102.77,112.75,69.87
2022-07-14,Adults (18+),Race/ethnicity,Black,1452845.22,89293,979217,1068510,471245,6.15,67.4,73.55,32.44
2022-07-14,Adults (18+),Race/ethnicity,Hispanic/Latino,1823990.38,199107,1533905,1733012,663263,10.92,84.1,95.01,36.36
2022-07-14,Adults (18+),Race/ethnicity,Native American/Alaska Native,15020.93,1957,18925,20882,10968,13.03,125.99,139.02,73.02
2022-07-14,Adults (18+),Race/ethnicity,Other,NA,62245,352400,414645,110394,NA,NA,NA,NA
2022-07-14,Adults (18+),Race/ethnicity,Multiracial,96578.73,387,5324,5711,3360,0.4,5.51,5.91,3.48
2022-07-14,Adults (18+),Race/ethnicity,Unknown,NA,62370,368943,431313,123485,NA,NA,NA,NA
2022-07-14,Adults (18+),Race/ethnicity,White,2226617.54,128390,1568450,1696840,1019418,5.77,70.44,76.21,45.78
2022-07-14,Adults (18+),Sex,Female,3524291.66,316783,3093423,3410206,1706415,8.99,87.77,96.76,48.42
2022-07-14,Adults (18+),Sex,Male,3108403.16,320175,2722616,3042791,1380205,10.3,87.59,97.89,44.4
2022-07-14,Adults (18+),Sex,Other,NA,499,3070,3569,1590,NA,NA,NA,NA
2022-07-14,Adults (18+),Sex,Prefer not to answer,NA,4892,13221,18113,6267,NA,NA,NA,NA
2022-07-14,Adults (18+),Sex,Unknown,NA,2946,40693,43639,18686,NA,NA,NA,NA
2022-07-14,All ages,Age,'0-17,1704122.18,98328,712586,810914,156701,5.77,41.82,47.59,9.2
2022-07-14,All ages,Age,'18-24,704670.82,124970,625247,750217,247149,17.73,88.73,106.46,35.07
2022-07-14,All ages,Age,'25-34,1483699,182349,1237268,1419617,534236,12.29,83.39,95.68,36.01
2022-07-14,All ages,Age,'35-44,1136906,113244,1058169,1171413,494019,9.96,93.07,103.04,43.45
2022-07-14,All ages,Age,'45-54,1028087,81267,948545,1029812,508037,7.9,92.26,100.17,49.42
2022-07-14,All ages,Age,'55-64,998927,68917,931267,1000184,572872,6.9,93.23,100.13,57.35
2022-07-14,All ages,Age,'65-74,718795,44617,651129,695746,458939,6.21,90.59,96.79,63.85
2022-07-14,All ages,Age,'75-84,382672,21187,306491,327678,221426,5.54,80.09,85.63,57.86
2022-07-14,All ages,Age,'85+,178938,8744,114907,123651,76485,4.89,64.22,69.1,42.74
2022-07-14,All ages,Borough,Citywide,8336817,743623,6585609,7329232,3269864,8.92,78.99,87.91,39.22
2022-07-14,All ages,Borough,Bronx,1418207,120436,1069012,1189448,431263,8.49,75.38,83.87,30.41
2022-07-14,All ages,Borough,Brooklyn,2559903,193704,1852198,2045902,893330,7.57,72.35,79.92,34.9
2022-07-14,All ages,Borough,Manhattan,1628706,215192,1366900,1582092,805581,13.21,83.93,97.14,49.46
2022-07-14,All ages,Borough,Queens,2253858,185220,1939420,2124640,974166,8.22,86.05,94.27,43.22
2022-07-14,All ages,Borough,Staten Island,476143,29071,358079,387150,165524,6.11,75.2,81.31,34.76
2022-07-14,All ages,Race/ethnicity,Asian/NHPI,1233642,111537,1204064,1315601,757575,9.04,97.6,106.64,61.41
2022-07-14,All ages,Race/ethnicity,Black,1825848,108428,1104126,1212554,489238,5.94,60.47,66.41,26.8
2022-07-14,All ages,Race/ethnicity,Hispanic/Latino,2423590,245032,1778712,2023744,700761,10.11,73.39,83.5,28.91
2022-07-14,All ages,Race/ethnicity,Native American/Alaska Native,18864,2177,21494,23671,11766,11.54,113.94,125.48,62.37
2022-07-14,All ages,Race/ethnicity,Other,NA,68634,379411,448045,114368,NA,NA,NA,NA
2022-07-14,All ages,Race/ethnicity,Multiracial,152897,697,7817,8514,3744,0.46,5.11,5.57,2.45
2022-07-14,All ages,Race/ethnicity,Unknown,NA,67839,395165,463004,128458,NA,NA,NA,NA
2022-07-14,All ages,Race/ethnicity,White,2681976,139279,1694820,1834099,1063954,5.19,63.19,68.39,39.67
2022-07-14,All ages,Sex,Female,4358378,364634,3446527,3811161,1786932,8.37,79.08,87.44,41
2022-07-14,All ages,Sex,Male,3978439,369597,3078267,3447864,1455614,9.29,77.37,86.66,36.59
2022-07-14,All ages,Sex,Other,NA,554,3330,3884,1661,NA,NA,NA,NA
2022-07-14,All ages,Sex,Prefer not to answer,NA,5703,15800,21503,6627,NA,NA,NA,NA
2022-07-14,All ages,Sex,Unknown,NA,3135,41685,44820,19030,NA,NA,NA,NA
2022-07-13,Children (5-17),Age,'5-12,747558.7,55390,361172,416562,42317,7.41,48.31,55.72,5.66
2022-07-13,Children (5-17),Age,'13-17,432845.48,42905,351184,394089,113855,9.91,81.13,91.05,26.3
2022-07-13,Children (5-17),Borough,Citywide,1180404.18,98295,712356,810651,156172,8.33,60.35,68.68,13.23
2022-07-13,Children (5-17),Borough,Bronx,246821.43,22016,140562,162578,20330,8.92,56.95,65.87,8.24
2022-07-13,Children (5-17),Borough,Brooklyn,392137.22,23654,197636,221290,42827,6.03,50.4,56.43,10.92
2022-07-13,Children (5-17),Borough,Manhattan,155113.76,24394,120184,144578,39754,15.73,77.48,93.21,25.63
2022-07-13,Children (5-17),Borough,Queens,310710.83,23748,217537,241285,46156,7.64,70.01,77.66,14.85
2022-07-13,Children (5-17),Borough,Staten Island,75620.94,4483,36437,40920,7105,5.93,48.18,54.11,9.4
2022-07-13,Children (5-17),Race/ethnicity,Asian/NHPI,148927.98,9971,158188,168159,46425,6.7,106.22,112.91,31.17
2022-07-13,Children (5-17),Race/ethnicity,Black,266476.78,19132,124825,143957,17896,7.18,46.84,54.02,6.72
2022-07-13,Children (5-17),Race/ethnicity,Hispanic/Latino,423992.62,45917,244720,290637,37331,10.83,57.72,68.55,8.8
2022-07-13,Children (5-17),Race/ethnicity,Native American/Alaska Native,3157.07,222,2566,2788,794,7.03,81.28,88.31,25.15
2022-07-13,Children (5-17),Race/ethnicity,Other,NA,6392,27030,33422,3970,NA,NA,NA,NA
2022-07-13,Children (5-17),Race/ethnicity,Multiracial,35031.27,311,2489,2800,381,0.89,7.11,7.99,1.09
2022-07-13,Children (5-17),Race/ethnicity,Unknown,NA,5468,26209,31677,4961,NA,NA,NA,NA
2022-07-13,Children (5-17),Race/ethnicity,White,302818.46,10882,126329,137211,44414,3.59,41.72,45.31,14.67
2022-07-13,Children (5-17),Sex,Female,578537.34,47829,352968,400797,80253,8.27,61.01,69.28,13.87
2022-07-13,Children (5-17),Sex,Male,601866.84,49410,355548,404958,75148,8.21,59.07,67.28,12.49
2022-07-13,Children (5-17),Sex,Other,NA,55,261,316,71,NA,NA,NA,NA
2022-07-13,Children (5-17),Sex,Prefer not to answer,NA,811,2585,3396,356,NA,NA,NA,NA
2022-07-13,Children (5-17),Sex,Unknown,NA,190,994,1184,344,NA,NA,NA,NA
2022-07-13,Children (13-17),Borough,Citywide,432845.48,42905,351184,394089,113855,9.91,81.13,91.05,26.3
2022-07-13,Children (13-17),Borough,Bronx,92110.57,8874,73642,82516,16234,9.63,79.95,89.58,17.62
2022-07-13,Children (13-17),Borough,Brooklyn,140161.79,10172,96279,106451,29874,7.26,68.69,75.95,21.31
2022-07-13,Children (13-17),Borough,Manhattan,55915.07,12504,53036,65540,25207,22.36,94.85,117.21,45.08
2022-07-13,Children (13-17),Borough,Queens,114792.04,9407,107342,116749,36580,8.19,93.51,101.7,31.87
2022-07-13,Children (13-17),Borough,Staten Island,29866,1948,20885,22833,5960,6.52,69.93,76.45,19.96
2022-07-13,Children (13-17),Race/ethnicity,Asian/NHPI,54811.75,3057,64637,67694,34605,5.58,117.93,123.5,63.13
2022-07-13,Children (13-17),Race/ethnicity,Black,104094.26,8423,66180,74603,14321,8.09,63.58,71.67,13.76
2022-07-13,Children (13-17),Race/ethnicity,Hispanic/Latino,155999.08,20254,126530,146784,29742,12.98,81.11,94.09,19.07
2022-07-13,Children (13-17),Race/ethnicity,Native American/Alaska Native,1562.2,109,1713,1822,673,6.98,109.65,116.63,43.08
2022-07-13,Children (13-17),Race/ethnicity,Other,NA,3592,18133,21725,3161,NA,NA,NA,NA
2022-07-13,Children (13-17),Race/ethnicity,Multiracial,9790.69,21,119,140,61,0.21,1.22,1.43,0.62
2022-07-13,Children (13-17),Race/ethnicity,Unknown,NA,3066,16770,19836,3883,NA,NA,NA,NA
2022-07-13,Children (13-17),Race/ethnicity,White,106587.51,4383,57102,61485,27409,4.11,53.57,57.68,25.72
2022-07-13,Children (13-17),Sex,Female,212834.37,20815,175550,196365,59377,9.78,82.48,92.26,27.9
2022-07-13,Children (13-17),Sex,Male,220011.1,21648,173843,195491,53844,9.84,79.02,88.86,24.47
2022-07-13,Children (13-17),Sex,Other,NA,24,150,174,61,NA,NA,NA,NA
2022-07-13,Children (13-17),Sex,Prefer not to answer,NA,275,849,1124,268,NA,NA,NA,NA
2022-07-13,Children (13-17),Sex,Unknown,NA,143,792,935,305,NA,NA,NA,NA
2022-07-13,Adults (18+),Age,'18-24,704670.82,124938,625101,750039,246968,17.73,88.71,106.44,35.05
2022-07-13,Adults (18+),Age,'25-34,1483699,182330,1237077,1419407,533957,12.29,83.38,95.67,35.99
2022-07-13,Adults (18+),Age,'35-44,1136906,113263,1058067,1171330,493833,9.96,93.07,103.03,43.44
2022-07-13,Adults (18+),Age,'45-54,1028087,81244,948473,1029717,507829,7.9,92.26,100.16,49.4
2022-07-13,Adults (18+),Age,'55-64,998927,68913,931195,1000108,572622,6.9,93.22,100.12,57.32
2022-07-13,Adults (18+),Age,'65-74,718795,44624,651064,695688,458762,6.21,90.58,96.79,63.82
2022-07-13,Adults (18+),Age,'75-84,382672,21181,306452,327633,221328,5.54,80.08,85.62,57.84
2022-07-13,Adults (18+),Age,'85+,178938,8746,114895,123641,76444,4.89,64.21,69.1,42.72
2022-07-13,Adults (18+),Borough,Citywide,6632694.82,645239,5872324,6517563,3111743,9.73,88.54,98.26,46.92
2022-07-13,Adults (18+),Borough,Bronx,1071186.57,98430,928244,1026674,410587,9.19,86.66,95.84,38.33
2022-07-13,Adults (18+),Borough,Brooklyn,1984839.78,170009,1654305,1824314,850021,8.57,83.35,91.91,42.83
2022-07-13,Adults (18+),Borough,Manhattan,1397448.24,190749,1246533,1437282,765330,13.65,89.2,102.85,54.77
2022-07-13,Adults (18+),Borough,Queens,1806052.17,161456,1721673,1883129,927485,8.94,95.33,104.27,51.35
2022-07-13,Adults (18+),Borough,Staten Island,373168.06,24595,321569,346164,158320,6.59,86.17,92.76,42.43
2022-07-13,Adults (18+),Race/ethnicity,Asian/NHPI,1017642.02,101536,1045759,1147295,710764,9.98,102.76,112.74,69.84
2022-07-13,Adults (18+),Race/ethnicity,Black,1452845.22,89287,979021,1068308,470957,6.15,67.39,73.53,32.42
2022-07-13,Adults (18+),Race/ethnicity,Hispanic/Latino,1823990.38,199071,1533565,1732636,662781,10.91,84.08,94.99,36.34
2022-07-13,Adults (18+),Race/ethnicity,Native American/Alaska Native,15020.93,1956,18920,20876,10963,13.02,125.96,138.98,72.98
2022-07-13,Adults (18+),Race/ethnicity,Other,NA,62252,352473,414725,110380,NA,NA,NA,NA
2022-07-13,Adults (18+),Race/ethnicity,Multiracial,96578.73,388,5316,5704,3352,0.4,5.5,5.91,3.47
2022-07-13,Adults (18+),Race/ethnicity,Unknown,NA,62334,369050,431384,123487,NA,NA,NA,NA
2022-07-13,Adults (18+),Race/ethnicity,White,2226617.54,128415,1568220,1696635,1019059,5.77,70.43,76.2,45.77
2022-07-13,Adults (18+),Sex,Female,3524291.66,316745,3093039,3409784,1705626,8.99,87.76,96.75,48.4
2022-07-13,Adults (18+),Sex,Male,3108403.16,320151,2722245,3042396,1379531,10.3,87.58,97.88,44.38
2022-07-13,Adults (18+),Sex,Other,NA,500,3071,3571,1590,NA,NA,NA,NA
2022-07-13,Adults (18+),Sex,Prefer not to answer,NA,4894,13228,18122,6274,NA,NA,NA,NA
2022-07-13,Adults (18+),Sex,Unknown,NA,2949,40741,43690,18722,NA,NA,NA,NA
2022-07-13,All ages,Age,'0-17,1704122.18,98295,712356,810651,156172,5.77,41.8,47.57,9.16
2022-07-13,All ages,Age,'18-24,704670.82,124938,625101,750039,246968,17.73,88.71,106.44,35.05
2022-07-13,All ages,Age,'25-34,1483699,182330,1237077,1419407,533957,12.29,83.38,95.67,35.99
2022-07-13,All ages,Age,'35-44,1136906,113263,1058067,1171330,493833,9.96,93.07,103.03,43.44
2022-07-13,All ages,Age,'45-54,1028087,81244,948473,1029717,507829,7.9,92.26,100.16,49.4
2022-07-13,All ages,Age,'55-64,998927,68913,931195,1000108,572622,6.9,93.22,100.12,57.32
2022-07-13,All ages,Age,'65-74,718795,44624,651064,695688,458762,6.21,90.58,96.79,63.82
2022-07-13,All ages,Age,'75-84,382672,21181,306452,327633,221328,5.54,80.08,85.62,57.84
2022-07-13,All ages,Age,'85+,178938,8746,114895,123641,76444,4.89,64.21,69.1,42.72
2022-07-13,All ages,Borough,Citywide,8336817,743534,6584680,7328214,3267915,8.92,78.98,87.9,39.2
2022-07-13,All ages,Borough,Bronx,1418207,120446,1068806,1189252,430917,8.49,75.36,83.86,30.38
2022-07-13,All ages,Borough,Brooklyn,2559903,193663,1851941,2045604,892848,7.57,72.34,79.91,34.88
2022-07-13,All ages,Borough,Manhattan,1628706,215143,1366717,1581860,805084,13.21,83.91,97.12,49.43
2022-07-13,All ages,Borough,Queens,2253858,185204,1939210,2124414,973641,8.22,86.04,94.26,43.2
2022-07-13,All ages,Borough,Staten Island,476143,29078,358006,387084,165425,6.11,75.19,81.3,34.74
2022-07-13,All ages,Race/ethnicity,Asian/NHPI,1233642,111507,1203947,1315454,757189,9.04,97.59,106.63,61.38
2022-07-13,All ages,Race/ethnicity,Black,1825848,108419,1103846,1212265,488853,5.94,60.46,66.39,26.77
2022-07-13,All ages,Race/ethnicity,Hispanic/Latino,2423590,244988,1778285,2023273,700112,10.11,73.37,83.48,28.89
2022-07-13,All ages,Race/ethnicity,Native American/Alaska Native,18864,2178,21486,23664,11757,11.55,113.9,125.45,62.33
2022-07-13,All ages,Race/ethnicity,Other,NA,68644,379503,448147,114350,NA,NA,NA,NA
2022-07-13,All ages,Race/ethnicity,Multiracial,152897,699,7805,8504,3733,0.46,5.1,5.56,2.44
2022-07-13,All ages,Race/ethnicity,Unknown,NA,67802,395259,463061,128448,NA,NA,NA,NA
2022-07-13,All ages,Race/ethnicity,White,2681976,139297,1694549,1833846,1063473,5.19,63.18,68.38,39.65
2022-07-13,All ages,Sex,Female,4358378,364574,3446007,3810581,1785879,8.36,79.07,87.43,40.98
2022-07-13,All ages,Sex,Male,3978439,369561,3077793,3447354,1454679,9.29,77.36,86.65,36.56
2022-07-13,All ages,Sex,Other,NA,555,3332,3887,1661,NA,NA,NA,NA
2022-07-13,All ages,Sex,Prefer not to answer,NA,5705,15813,21518,6630,NA,NA,NA,NA
2022-07-13,All ages,Sex,Unknown,NA,3139,41735,44874,19066,NA,NA,NA,NA
2022-07-12,Children (5-17),Age,'5-12,747558.7,55378,361020,416398,42047,7.41,48.29,55.7,5.62
2022-07-12,Children (5-17),Age,'13-17,432845.48,42893,351123,394016,113666,9.91,81.12,91.03,26.26
2022-07-12,Children (5-17),Borough,Citywide,1180404.18,98271,712143,810414,155713,8.33,60.33,68.66,13.19
2022-07-12,Children (5-17),Borough,Bronx,246821.43,22007,140504,162511,20247,8.92,56.93,65.84,8.2
2022-07-12,Children (5-17),Borough,Brooklyn,392137.22,23657,197589,221246,42677,6.03,50.39,56.42,10.88
2022-07-12,Children (5-17),Borough,Manhattan,155113.76,24378,120151,144529,39657,15.72,77.46,93.18,25.57
2022-07-12,Children (5-17),Borough,Queens,310710.83,23746,217473,241219,46056,7.64,69.99,77.63,14.82
2022-07-12,Children (5-17),Borough,Staten Island,75620.94,4483,36426,40909,7076,5.93,48.17,54.1,9.36
2022-07-12,Children (5-17),Race/ethnicity,Asian/NHPI,148927.98,9955,158154,168109,46323,6.68,106.19,112.88,31.1
2022-07-12,Children (5-17),Race/ethnicity,Black,266476.78,19122,124774,143896,17833,7.18,46.82,54,6.69
2022-07-12,Children (5-17),Race/ethnicity,Hispanic/Latino,423992.62,45926,244629,290555,37178,10.83,57.7,68.53,8.77
2022-07-12,Children (5-17),Race/ethnicity,Native American/Alaska Native,3157.07,221,2568,2789,793,7,81.34,88.34,25.12
2022-07-12,Children (5-17),Race/ethnicity,Other,NA,6391,27051,33442,3962,NA,NA,NA,NA
2022-07-12,Children (5-17),Race/ethnicity,Multiracial,35031.27,311,2488,2799,380,0.89,7.1,7.99,1.08
2022-07-12,Children (5-17),Race/ethnicity,Unknown,NA,5461,26195,31656,4952,NA,NA,NA,NA
2022-07-12,Children (5-17),Race/ethnicity,White,302818.46,10884,126284,137168,44292,3.59,41.7,45.3,14.63
2022-07-12,Children (5-17),Sex,Female,578537.34,47820,352845,400665,79992,8.27,60.99,69.25,13.83
2022-07-12,Children (5-17),Sex,Male,601866.84,49396,355451,404847,74949,8.21,59.06,67.27,12.45
2022-07-12,Children (5-17),Sex,Other,NA,55,261,316,71,NA,NA,NA,NA
2022-07-12,Children (5-17),Sex,Prefer not to answer,NA,810,2591,3401,357,NA,NA,NA,NA
2022-07-12,Children (5-17),Sex,Unknown,NA,190,995,1185,344,NA,NA,NA,NA
2022-07-12,Children (13-17),Borough,Citywide,432845.48,42893,351123,394016,113666,9.91,81.12,91.03,26.26
2022-07-12,Children (13-17),Borough,Bronx,92110.57,8880,73617,82497,16190,9.64,79.92,89.56,17.58
2022-07-12,Children (13-17),Borough,Brooklyn,140161.79,10169,96264,106433,29822,7.26,68.68,75.94,21.28
2022-07-12,Children (13-17),Borough,Manhattan,55915.07,12498,53031,65529,25180,22.35,94.84,117.19,45.03
2022-07-12,Children (13-17),Borough,Queens,114792.04,9400,107331,116731,36531,8.19,93.5,101.69,31.82
2022-07-12,Children (13-17),Borough,Staten Island,29866,1946,20880,22826,5943,6.52,69.91,76.43,19.9
2022-07-12,Children (13-17),Race/ethnicity,Asian/NHPI,54811.75,3051,64635,67686,34570,5.57,117.92,123.49,63.07
2022-07-12,Children (13-17),Race/ethnicity,Black,104094.26,8420,66159,74579,14289,8.09,63.56,71.65,13.73
2022-07-12,Children (13-17),Race/ethnicity,Hispanic/Latino,155999.08,20266,126496,146762,29660,12.99,81.09,94.08,19.01
2022-07-12,Children (13-17),Race/ethnicity,Native American/Alaska Native,1562.2,109,1714,1823,672,6.98,109.72,116.69,43.02
2022-07-12,Children (13-17),Race/ethnicity,Other,NA,3593,18150,21743,3156,NA,NA,NA,NA
2022-07-12,Children (13-17),Race/ethnicity,Multiracial,9790.69,21,119,140,61,0.21,1.22,1.43,0.62
2022-07-12,Children (13-17),Race/ethnicity,Unknown,NA,3061,16762,19823,3876,NA,NA,NA,NA
2022-07-12,Children (13-17),Race/ethnicity,White,106587.51,4372,57088,61460,27382,4.1,53.56,57.66,25.69
2022-07-12,Children (13-17),Sex,Female,212834.37,20813,175511,196324,59260,9.78,82.46,92.24,27.84
2022-07-12,Children (13-17),Sex,Male,220011.1,21638,173817,195455,53771,9.83,79,88.84,24.44
2022-07-12,Children (13-17),Sex,Other,NA,24,150,174,61,NA,NA,NA,NA
2022-07-12,Children (13-17),Sex,Prefer not to answer,NA,275,852,1127,269,NA,NA,NA,NA
2022-07-12,Children (13-17),Sex,Unknown,NA,143,793,936,305,NA,NA,NA,NA
2022-07-12,Adults (18+),Age,'18-24,704670.82,124915,624968,749883,246807,17.73,88.69,106.42,35.02
2022-07-12,Adults (18+),Age,'25-34,1483699,182300,1236917,1419217,533731,12.29,83.37,95.65,35.97
2022-07-12,Adults (18+),Age,'35-44,1136906,113257,1058003,1171260,493692,9.96,93.06,103.02,43.42
2022-07-12,Adults (18+),Age,'45-54,1028087,81242,948418,1029660,507662,7.9,92.25,100.15,49.38
2022-07-12,Adults (18+),Age,'55-64,998927,68920,931129,1000049,572455,6.9,93.21,100.11,57.31
2022-07-12,Adults (18+),Age,'65-74,718795,44622,651015,695637,458626,6.21,90.57,96.78,63.8
2022-07-12,Adults (18+),Age,'75-84,382672,21173,306424,327597,221257,5.53,80.07,85.61,57.82
2022-07-12,Adults (18+),Age,'85+,178938,8742,114889,123631,76431,4.89,64.21,69.09,42.71
2022-07-12,Adults (18+),Borough,Citywide,6632694.82,645171,5871763,6516934,3110661,9.73,88.53,98.25,46.9
2022-07-12,Adults (18+),Borough,Bronx,1071186.57,98417,928129,1026546,410355,9.19,86.64,95.83,38.31
2022-07-12,Adults (18+),Borough,Brooklyn,1984839.78,170026,1654140,1824166,849758,8.57,83.34,91.9,42.81
2022-07-12,Adults (18+),Borough,Manhattan,1397448.24,190706,1246436,1437142,765075,13.65,89.19,102.84,54.75
2022-07-12,Adults (18+),Borough,Queens,1806052.17,161432,1721526,1882958,927199,8.94,95.32,104.26,51.34
2022-07-12,Adults (18+),Borough,Staten Island,373168.06,24590,321532,346122,158274,6.59,86.16,92.75,42.41
2022-07-12,Adults (18+),Race/ethnicity,Asian/NHPI,1017642.02,101514,1045635,1147149,710546,9.98,102.75,112.73,69.82
